,Kx [1/m],Ky [1/m],Kz [1/m],intensity
693,-123958.04346550634,4420682.769346835,1266924960.4516633,5.509492908666848e-08
694,-117760.14129223103,4420852.213401392,1266924960.4516633,5.509059105166914e-08
695,-111562.23911895572,4421012.962022165,1266924960.4516633,5.508647609865361e-08
696,-105364.3369456804,4421165.016157618,1266924960.4516633,5.5082584129763665e-08
697,-99166.43477240509,4421308.376704795,1266924960.4516633,5.507891505246349e-08
698,-92968.53259912977,4421443.044480387,1266924960.4516633,5.5075468780615954e-08
699,-86770.63042585446,4421569.020307609,1266924960.4516633,5.507224523123226e-08
700,-80572.72825257915,4421686.304929376,1266924960.4516633,5.506924432771229e-08
701,-74374.82607930382,4421794.89900832,1266924960.4516633,5.5066465999839985e-08
702,-68176.9239060285,4421894.803213663,1266924960.4516633,5.506391018053447e-08
703,-61979.02173275317,4421986.018134385,1266924960.4516633,5.5061576809090613e-08
704,-55781.11955947786,4422068.544279248,1266924960.4516633,5.505946583117532e-08
705,-49583.217386202545,4422142.3821636485,1266924960.4516633,5.505757719558037e-08
706,-43385.31521292723,4422207.5322227925,1266924960.4516633,5.505591085746331e-08
707,-37187.41303965192,4422263.994811707,1266924960.4516635,5.505446677834478e-08
708,-30989.510866376586,4422311.770321038,1266924960.4516633,5.5053244921781204e-08
709,-24791.608693101272,4422350.858974444,1266924960.4516633,5.5052245260931237e-08
710,-18593.706519825955,4422381.261002267,1266924960.4516633,5.505146777206654e-08
711,-12395.804346550638,4422402.976612601,1266924960.4516635,5.505091243565297e-08
712,-6197.902173275318,4422416.005933409,1266924960.4516633,5.505057923850972e-08
713,0.0,4422420.34904146,1266924960.4516633,5.5050468172729126e-08
714,6197.902173275318,4422416.005933409,1266924960.4516633,5.5050579236756035e-08
715,12395.804346550638,4422402.976612601,1266924960.4516635,5.505091243214558e-08
716,18593.706519825955,4422381.261002267,1266924960.4516633,5.505146776680558e-08
717,24791.608693101272,4422350.858974444,1266924960.4516633,5.505224525391635e-08
718,30989.510866376586,4422311.770321038,1266924960.4516633,5.505324491301236e-08
719,37187.41303965192,4422263.994811707,1266924960.4516635,5.505446676782179e-08
720,43385.31521292723,4422207.5322227925,1266924960.4516633,5.505591084518625e-08
721,49583.217386202545,4422142.3821636485,1266924960.4516633,5.505757718154921e-08
722,55781.11955947786,4422068.544279248,1266924960.4516633,5.5059465815389645e-08
723,61979.02173275317,4421986.018134385,1266924960.4516633,5.5061576791550374e-08
724,68176.9239060285,4421894.803213663,1266924960.4516633,5.5063910161239346e-08
725,74374.82607930382,4421794.89900832,1266924960.4516633,5.5066465978790025e-08
726,80572.72825257915,4421686.304929376,1266924960.4516633,5.506924430490699e-08
727,86770.63042585446,4421569.020307609,1266924960.4516633,5.50722452066713e-08
728,92968.53259912977,4421443.044480387,1266924960.4516633,5.507546875429923e-08
729,99166.43477240509,4421308.376704795,1266924960.4516633,5.507891502439042e-08
730,105364.3369456804,4421165.016157618,1266924960.4516633,5.508258409993406e-08
731,111562.23911895572,4421012.962022165,1266924960.4516633,5.5086476067067255e-08
732,117760.14129223103,4420852.213401392,1266924960.4516633,5.50905910183254e-08
733,123958.04346550634,4420682.769346835,1266924960.4516633,5.509492905156713e-08
734,130155.94563878168,4420504.628829609,1266924960.4516633,5.5099490271061277e-08
735,136353.847812057,4420317.790827261,1266924960.4516633,5.510427478424663e-08
736,142551.74998533234,4420122.254207907,1266924960.4516633,5.5109282706067704e-08
737,148749.65215860767,4419918.017846032,1266924960.4516635,5.5114514154651346e-08
738,154947.55433188297,4419705.080535578,1266924960.4516635,5.511996925456204e-08
739,161145.4565051583,4419483.44101887,1266924960.4516633,5.512564813572555e-08
740,167343.3586784336,4419253.097957618,1266924960.4516635,5.513155093452132e-08
741,173541.26085170894,4419014.050019755,1266924960.4516635,5.5137677790540317e-08
742,179739.1630249842,4418766.295792526,1266924960.4516633,5.514402884984251e-08
743,185937.06519825954,4418509.833811395,1266924960.4516633,5.515060426388272e-08
744,192134.96737153485,4418244.662531037,1266924960.4516633,5.515740419060438e-08
745,198332.86954481018,4417970.780412202,1266924960.4516633,5.516442879119539e-08
746,204530.7717180855,4417688.185805785,1266924960.4516633,5.517167823443588e-08
747,210728.6738913608,4417396.877068665,1266924960.4516633,5.517915269236975e-08
748,216926.57606463615,4417096.852476748,1266924960.4516633,5.518685234356774e-08
749,223124.47823791145,4416788.110253874,1266924960.4516633,5.5194777372055454e-08
750,229322.38041118678,4416470.6485427935,1266924960.4516633,5.5202927968408885e-08
751,235520.28258446205,4416144.465492043,1266924960.4516633,5.521130432650921e-08
752,241718.1847577374,4415809.559168963,1266924960.4516633,5.5219906646810304e-08
753,247916.0869310127,4415465.927559626,1266924960.4516633,5.522873513635341e-08
754,254113.98910428802,4415113.568655737,1266924960.4516633,5.5237790005518917e-08
755,260311.89127756335,4414752.480367614,1266924960.4516633,5.5247071471298024e-08
756,266509.7934508387,4414382.660524118,1266924960.4516633,5.525657975730768e-08
757,272707.695624114,4414004.106959576,1266924960.4516635,5.526631509054129e-08
758,278905.5977973893,4413616.8174267225,1266924960.4516633,5.527627770464453e-08
759,285103.4999706647,4413220.789625644,1266924960.4516633,5.528646783884185e-08
760,291301.40214394,4412816.021174687,1266924960.4516633,5.529688573904017e-08
761,297499.3043172153,4412402.509697409,1266924960.4516633,5.530753165457696e-08
762,303697.20649049064,4411980.252706488,1266924960.4516635,5.5318405842591265e-08
763,309895.10866376595,4411549.247748686,1266924960.4516633,5.5329508562591933e-08
764,316093.0108370412,4411109.492201706,1266924960.4516633,5.534084008410108e-08
765,322290.9130103166,4410660.983448173,1266924960.4516635,5.535240068013206e-08
766,328488.81518359185,4410203.71887558,1266924960.4516633,5.536419062720428e-08
767,334686.71735686716,4409737.695702092,1266924960.4516633,5.537621021190308e-08
768,340884.61953014246,4409262.911179599,1266924960.4516633,5.538845972326252e-08
769,347082.5217034178,4408779.362448522,1266924960.4516633,5.540093945823864e-08
770,353280.4238766931,4408287.046653835,1266924960.4516633,5.541364971736051e-08
771,359478.3260499684,4407785.960857899,1266924960.4516633,5.542659080802262e-08
772,365676.22822324384,4407276.102040352,1266924960.4516635,5.54397630445079e-08
773,371874.1303965191,4406757.467214188,1266924960.4516633,5.545316674363105e-08
774,378072.0325697944,4406230.053222368,1266924960.4516633,5.54668022324131e-08
775,384269.9347430697,4405693.856911985,1266924960.4516633,5.548066984154055e-08
776,390467.8369163451,4405148.8751051305,1266924960.4516635,5.549476990647723e-08
777,396665.7390896204,4404595.104540711,1266924960.4516635,5.5509102769673233e-08
778,402863.64126289566,4404032.541903385,1266924960.4516633,5.552366877949186e-08
779,409061.5434361711,4403461.1837944025,1266924960.4516635,5.55384682913285e-08
780,415259.4456094463,4402881.026847762,1266924960.4516633,5.555350166324504e-08
781,421457.3477827216,4402292.067497565,1266924960.4516633,5.556876926476679e-08
782,427655.24995599693,4401694.302297695,1266924960.4516633,5.558427146483662e-08
783,433853.1521292723,4401087.727601892,1266924960.4516633,5.560000864390939e-08
784,440051.0543025476,4400472.339796263,1266924960.4516633,5.56159811851929e-08
785,446248.9564758229,4399848.1351537565,1266924960.4516633,5.563218948016452e-08
786,452446.8586490983,4399215.10995041,1266924960.4516635,5.5648633924196666e-08
787,458644.76082237356,4398573.260377959,1266924960.4516633,5.566531491988076e-08
788,464842.66299564886,4397922.5825728215,1266924960.4516633,5.56822328759526e-08
789,471040.5651689241,4397263.072586855,1266924960.4516633,5.569938820841956e-08
790,477238.4673421995,4396594.726474569,1266924960.4516633,5.571678133728153e-08
791,483436.3695154748,4395917.5402056845,1266924960.4516633,5.573441268986055e-08
792,489634.2716887501,4395231.509664991,1266924960.4516633,5.5752282700830825e-08
793,495832.1738620254,4394536.630739583,1266924960.4516633,5.577039180893482e-08
794,502030.07603530074,4393832.899231375,1266924960.4516633,5.5788740460320426e-08
795,508227.97820857615,4393120.310856965,1266924960.4516635,5.580732910857138e-08
796,514425.88038185146,4392398.861364026,1266924960.4516633,5.582615821031284e-08
797,520623.7825551268,4391668.546298092,1266924960.4516635,5.5845228234087774e-08
798,526821.6847284021,4390929.361322953,1266924960.4516633,5.586453964821688e-08
799,533019.5869016774,4390181.301899956,1266924960.4516633,5.588409293300099e-08
800,539217.4890749527,4389424.363521029,1266924960.4516633,5.590388857189478e-08
801,545415.391248228,4388658.541591952,1266924960.4516633,5.59239270559663e-08
802,551613.2934215034,4387883.831432186,1266924960.4516633,5.5944208883931557e-08
803,557811.1955947786,4387100.228362238,1266924960.4516633,5.596473455885578e-08
804,564009.097768054,4386307.727616018,1266924960.4516633,5.5985504591513623e-08
805,570206.9999413294,4385506.324340668,1266924960.4516633,5.600651950042538e-08
806,576404.9021146046,4384696.013683958,1266924960.4516633,5.602777980855321e-08
807,582602.80428788,4383876.7907066,1266924960.4516633,5.604928604666956e-08
808,588800.7064611553,4383048.65038206,1266924960.4516633,5.607103875339347e-08
809,594998.6086344307,4382211.587684008,1266924960.4516635,5.609303847188388e-08
810,601196.5108077059,4381365.597498569,1266924960.4516633,5.611528575321389e-08
811,607394.4129809813,4380510.674653355,1266924960.4516633,5.6137781155293415e-08
812,613592.3151542564,4379646.813888079,1266924960.4516633,5.6160525244022456e-08
813,619790.2173275319,4378774.009942052,1266924960.4516633,5.618351858997584e-08
814,625988.1195008073,4377892.25746637,1266924960.4516633,5.6206761771789517e-08
815,632186.0216740824,4377001.551023713,1266924960.4516633,5.623025537620213e-08
816,638383.9238473577,4376101.885175891,1266924960.4516633,5.6253999994734124e-08
817,644581.8260206332,4375193.2543667145,1266924960.4516635,5.6277996228203575e-08
818,650779.7281939083,4374275.653068059,1266924960.4516633,5.630224468116309e-08
819,656977.6303671837,4373349.07557492,1266924960.4516633,5.632674596978651e-08
820,663175.5325404592,4372413.516210012,1266924960.4516633,5.635150071405876e-08
821,669373.4347137343,4371468.969177294,1266924960.4516633,5.637650954342758e-08
822,675571.3368870097,4370515.428678864,1266924960.4516633,5.6401773092349966e-08
823,681769.2390602849,4369552.888826956,1266924960.4516633,5.64272920037053e-08
824,687967.1412335603,4368581.343673022,1266924960.4516633,5.64530669277129e-08
825,694165.0434068356,4367600.787178241,1266924960.4516633,5.6479098523103604e-08
826,700362.9455801109,4366611.213301226,1266924960.4516633,5.650538745377978e-08
827,706560.8477533864,4365612.615880617,1266924960.4516635,5.6531934393370424e-08
828,712758.7499266616,4364604.988781459,1266924960.4516633,5.65587400196296e-08
829,718956.6520999369,4363588.325689764,1266924960.4516633,5.658580502238959e-08
830,725154.5542732123,4362562.620288217,1266924960.4516635,5.661313009682926e-08
831,731352.4564464876,4361527.866256043,1266924960.4516633,5.6640715943510545e-08
832,737550.3586197628,4360484.057092743,1266924960.4516633,5.666856327522256e-08
833,743748.2607930382,4359431.186323279,1266924960.4516633,5.669667280909977e-08
834,749946.1629663135,4358369.247351123,1266924960.4516633,5.672504527233705e-08
835,756144.0651395888,4357298.233575479,1266924960.4516633,5.67536813976986e-08
836,762341.967312864,4356218.138302993,1266924960.4516633,5.678258192697205e-08
837,768539.8694861394,4355128.954776884,1266924960.4516633,5.6811747609884085e-08
838,774737.7716594149,4354030.6761473315,1266924960.4516633,5.684117920529029e-08
839,780935.6738326901,4352923.295559433,1266924960.4516633,5.6870877477807207e-08
840,787133.5760059655,4351806.806035397,1266924960.4516633,5.690084320242372e-08
841,793331.4781792407,4350681.200621346,1266924960.4516633,5.6931077158846064e-08
842,799529.380352516,4349546.472181208,1266924960.4516633,5.6961580139546656e-08
843,805727.2825257913,4348402.613572942,1266924960.4516633,5.699235294296468e-08
844,811925.1846990668,4347249.617648382,1266924960.4516633,5.702339637355054e-08
845,818123.086872342,4346087.477076364,1266924960.4516633,5.7054711248695194e-08
846,824320.9890456174,4344916.184548558,1266924960.4516633,5.7086298390767376e-08
847,830518.8912188926,4343735.732631993,1266924960.4516633,5.711815863290061e-08
848,836716.7933921679,4342546.113886644,1266924960.4516633,5.715029281445971e-08
849,842914.6955654433,4341347.320776812,1266924960.4516633,5.718270178454222e-08
850,849112.5977387187,4340139.345700319,1266924960.4516633,5.72153864008888e-08
851,855310.4999119939,4338922.180958769,1266924960.4516633,5.7248347531097095e-08
852,861508.4020852693,4337695.818845761,1266924960.4516633,5.7281586049221836e-08
853,867706.3042585446,4336460.251528658,1266924960.4516633,5.731510284044848e-08
854,873904.2064318198,4335215.471195866,1266924960.4516633,5.734889879537983e-08
855,880102.1086050952,4333961.469849957,1266924960.4516633,5.73829748181895e-08
856,886300.0107783707,4332698.239484489,1266924960.4516633,5.7417331819750824e-08
857,892497.9129516458,4331425.772083829,1266924960.4516633,5.7451970717688006e-08
858,898695.8151249212,4330144.059445597,1266924960.4516633,5.7486892443401633e-08
859,904893.7172981965,4328853.093387208,1266924960.4516633,5.7522097934014395e-08
860,911091.6194714718,4327552.86559783,1266924960.4516633,5.755758813824159e-08
861,917289.5216447471,4326243.367756371,1266924960.4516633,5.7593364011807264e-08
862,923487.4238180224,4324924.591442491,1266924960.4516633,5.762942652100025e-08
863,929685.3259912977,4323596.528165873,1266924960.4516633,5.7665776641581046e-08
864,935883.2281645731,4322259.169336331,1266924960.4516633,5.770241536001935e-08
865,942081.1303378482,4320912.506352332,1266924960.4516633,5.773934367006003e-08
866,948279.0325111237,4319556.530482267,1266924960.4516633,5.7776562577467783e-08
867,954476.934684399,4318191.2330122655,1266924960.4516633,5.781407309424676e-08
868,960674.8368576743,4316816.605038486,1266924960.4516633,5.7851876246914155e-08
869,966872.7390309497,4315432.637644572,1266924960.4516633,5.788997306954662e-08
870,973070.641204225,4314039.321901458,1266924960.4516633,5.7928364603840535e-08
871,979268.5433775001,4312636.648689059,1266924960.4516633,5.796705190624435e-08
872,985466.4455507756,4311224.608903599,1266924960.4516633,5.800603603980489e-08
873,991664.3477240507,4309803.193308948,1266924960.4516633,5.8045318080128195e-08
874,997862.2498973262,4308372.392655026,1266924960.4516633,5.80848991107427e-08
875,1004060.1520706015,4306932.197588441,1266924960.4516633,5.812478022671562e-08
876,1010258.0542438768,4305482.598681824,1266924960.4516633,5.816496253355437e-08
877,1016455.9564171521,4304023.586403772,1266924960.4516633,5.820544714847493e-08
878,1022653.8585904276,4302555.15120771,1266924960.4516633,5.8246235196926144e-08
879,1028851.760763703,4301077.28341261,1266924960.4516635,5.828732781741743e-08
880,1035049.6629369782,4299589.9733514115,1266924960.4516633,5.832872615566186e-08
881,1041247.5651102534,4298093.211162364,1266924960.4516633,5.837043137298569e-08
882,1047445.4672835289,4296586.986967213,1266924960.4516635,5.841244463928186e-08
883,1053643.3694568041,4295071.290870966,1266924960.4516633,5.8454767133081454e-08
884,1059841.2716300793,4293546.112782766,1266924960.4516633,5.849740004880805e-08
885,1066039.1738033548,4292011.442624075,1266924960.4516633,5.854034458850911e-08
886,1072237.07597663,4290467.270179322,1266924960.4516633,5.8583601967922574e-08
887,1078434.9781499053,4288913.585214791,1266924960.4516633,5.862717341177821e-08
888,1084632.880323181,4287350.3773888135,1266924960.4516633,5.867106015748388e-08
889,1090830.782496456,4285777.636281192,1266924960.4516633,5.871526345402178e-08
890,1097028.6846697312,4284195.35136296,1266924960.4516633,5.875978456324922e-08
891,1103226.5868430068,4282603.512085609,1266924960.4516633,5.8804624756381386e-08
892,1109424.489016282,4281002.107791117,1266924960.4516633,5.884978531769758e-08
893,1115622.3911895573,4279391.12771151,1266924960.4516633,5.8895267544649466e-08
894,1121820.2933628324,4277770.561058179,1266924960.4516633,5.894107274433118e-08
895,1128018.195536108,4276140.396931793,1266924960.4516633,5.898720223720617e-08
896,1134216.0977093831,4274500.624321862,1266924960.4516633,5.9033657357214815e-08
897,1140413.9998826587,4272851.232196131,1266924960.4516633,5.908043944823854e-08
898,1146611.9020559338,4271192.209410388,1266924960.4516633,5.912754986784075e-08
899,1152809.8042292092,4269523.544708003,1266924960.4516633,5.91749899873814e-08
900,1159007.7064024846,4267845.226809426,1266924960.4516635,5.922276118846833e-08
901,1165205.60857576,4266157.244321873,1266924960.4516633,5.9270864866717634e-08
902,1171403.510749035,4264459.585768869,1266924960.4516633,5.9319302430647406e-08
903,1177601.4129223106,4262752.239559788,1266924960.4516633,5.936807530301487e-08
904,1183799.3150955858,4261035.194079486,1266924960.4516633,5.941718491725322e-08
905,1189997.2172688611,4259308.437597822,1266924960.4516633,5.946663272125712e-08
906,1196195.1194421363,4257571.958269173,1266924960.4516633,5.951642017750775e-08
907,1202393.0216154119,4255825.744222147,1266924960.4516633,5.95665487594964e-08
908,1208590.923788687,4254069.783469001,1266924960.4516633,5.96170199555317e-08
909,1214788.8259619626,4252304.063905119,1266924960.4516633,5.96678352688672e-08
910,1220986.7281352377,4250528.5733988425,1266924960.4516633,5.971899621411481e-08
911,1227184.6303085128,4248743.299700747,1266924960.4516633,5.977050432107194e-08
912,1233382.5324817884,4246948.2304431265,1266924960.4516635,5.982236113485312e-08
913,1239580.4346550638,4245143.353260051,1266924960.4516633,5.987456821104883e-08
914,1245778.336828339,4243328.655575949,1266924960.4516633,5.992712712454597e-08
915,1251976.2390016145,4241504.1247859225,1266924960.4516633,5.998003946220764e-08
916,1258174.1411748896,4239669.748225208,1266924960.4516633,6.003330682423319e-08
917,1264372.0433481648,4237825.513108343,1266924960.4516633,6.008693082678482e-08
918,1270569.9455214401,4235971.406558831,1266924960.4516633,6.014091310087556e-08
919,1276767.8476947155,4234107.4155784,1266924960.4516633,6.019525529376144e-08
920,1282965.7498679908,4232233.527137177,1266924960.4516633,6.024995906531385e-08
921,1289163.6520412664,4230349.728082538,1266924960.4516633,6.030502609191823e-08
922,1295361.5542145416,4228456.005138518,1266924960.4516633,6.036045806662308e-08
923,1301559.456387817,4226552.344996097,1266924960.4516635,6.04162566955021e-08
924,1307757.358561092,4224638.734221897,1266924960.4516633,6.047242370157374e-08
925,1313955.2607343674,4222715.159287919,1266924960.4516633,6.052896082368934e-08
926,1320153.1629076428,4220781.606540665,1266924960.4516633,6.058586981794991e-08
927,1326351.0650809184,4218838.06229156,1266924960.4516633,6.06431524540508e-08
928,1332548.9672541935,4216884.512695123,1266924960.4516633,6.070081052050677e-08
929,1338746.8694274686,4214920.9439001335,1266924960.4516633,6.075884581844755e-08
930,1344944.7716007442,4212947.341806209,1266924960.4516635,6.081726017196168e-08
931,1351142.6737740193,4210963.692397263,1266924960.4516633,6.087605541423016e-08
932,1357340.575947295,4208969.981406853,1266924960.4516635,6.093523340172047e-08
933,1363538.47812057,4206966.194560636,1266924960.4516635,6.099479600413001e-08
934,1369736.3802938454,4204952.3174542645,1266924960.4516633,6.105474510966023e-08
935,1375934.2824671206,4202928.335583179,1266924960.4516633,6.111508262390453e-08
936,1382132.184640396,4200894.234311546,1266924960.4516633,6.117581047130503e-08
937,1388330.0868136715,4198849.998932565,1266924960.4516635,6.12369305927477e-08
938,1394527.9889869466,4196795.614698433,1266924960.4516633,6.129844494442902e-08
939,1400725.8911602218,4194731.06663681,1266924960.4516633,6.136035550578593e-08
940,1406923.7933334974,4192656.3397636106,1266924960.4516633,6.142266427062491e-08
941,1413121.6955067725,4190571.4189604255,1266924960.4516633,6.14853732524693e-08
942,1419319.5976800479,4188476.288973831,1266924960.4516633,6.154848448475208e-08
943,1425517.4998533232,4186370.934506401,1266924960.4516633,6.161200001709169e-08
944,1431715.4020265986,4184255.3400938623,1266924960.4516635,6.167592192068565e-08
945,1437913.3041998737,4182129.4902573256,1266924960.4516633,6.174025228197034e-08
946,1444111.2063731493,4179993.36928852,1266924960.4516633,6.180499321196226e-08
947,1450309.1085464244,4177846.961463284,1266924960.4516633,6.187014683729331e-08
948,1456507.0107196998,4175690.2508878694,1266924960.4516633,6.193571530695609e-08
949,1462704.9128929751,4173523.221620792,1266924960.4516633,6.200170078724547e-08
950,1468902.8150662503,4171345.8575802604,1266924960.4516633,6.206810546590077e-08
951,1475100.7172395256,4169158.1425434076,1266924960.4516633,6.213493155231951e-08
952,1481298.6194128015,4166960.0602376787,1266924960.4516635,6.220218127379371e-08
953,1487496.5215860764,4164751.5942480885,1266924960.4516633,6.226985687968052e-08
954,1493694.423759352,4162532.7280471916,1266924960.4516633,6.233796064029318e-08
955,1499892.325932627,4160303.444963599,1266924960.4516633,6.240649484844714e-08
956,1506090.2281059022,4158063.7282735333,1266924960.4516633,6.247546181567875e-08
957,1512288.1302791776,4155813.56110786,1266924960.4516633,6.254486387645632e-08
958,1518486.032452453,4153552.9264512802,1266924960.4516633,6.261470338841249e-08
959,1524683.934625728,4151281.807234001,1266924960.4516633,6.268498272854988e-08
960,1530881.8367990036,4149000.1862386074,1266924960.4516633,6.275570429748199e-08
961,1537079.7389722788,4146708.046099218,1266924960.4516633,6.28268705196768e-08
962,1543277.6411455544,4144405.369393298,1266924960.4516635,6.289848383964648e-08
963,1549475.5433188297,4142092.138548344,1266924960.4516633,6.297054672622095e-08
964,1555673.4454921049,4139768.3358719484,1266924960.4516633,6.30430616714438e-08
965,1561871.3476653802,4137433.943520065,1266924960.4516633,6.311603119217408e-08
966,1568069.2498386558,4135088.943589,1266924960.4516633,6.318945782625752e-08
967,1574267.152011931,4132733.3179908907,1266924960.4516633,6.326334413820995e-08
968,1580465.054185206,4130367.0486076656,1266924960.4516633,6.333769271265725e-08
969,1586662.9563584814,4127990.1170734405,1266924960.4516633,6.341250616414366e-08
970,1592860.8585317568,4125602.5049594874,1266924960.4516633,6.348778712920675e-08
971,1599058.760705032,4123204.193773575,1266924960.4516633,6.356353826660986e-08
972,1605256.662878307,4120795.1647729343,1266924960.4516633,6.363976226585767e-08
973,1611454.5650515826,4118375.3991495236,1266924960.4516633,6.37164618392284e-08
974,1617652.467224858,4115944.8780293446,1266924960.4516633,6.379363972201926e-08
975,1623850.3693981336,4113503.582285057,1266924960.4516633,6.38712986811215e-08
976,1630048.2715714087,4111051.492752675,1266924960.4516633,6.394944150562352e-08
977,1636246.173744684,4108588.590075185,1266924960.4516633,6.402807101402044e-08
978,1642444.0759179592,4106114.854826153,1266924960.4516633,6.41071900489455e-08
979,1648641.9780912348,4103630.2674154253,1266924960.4516633,6.41868014816311e-08
980,1654839.88026451,4101134.8081193324,1266924960.4516633,6.426690821081784e-08
981,1661037.7824377853,4098628.457048528,1266924960.4516633,6.434751316445952e-08
982,1667235.6846110607,4096111.194240703,1266924960.4516633,6.442861929581834e-08
983,1673433.5867843358,4093582.999566028,1266924960.4516633,6.451022958797723e-08
984,1679631.488957611,4091043.852726098,1266924960.4516633,6.459234705416727e-08
985,1685829.3911308865,4088493.733346793,1266924960.4516633,6.467497473384899e-08
986,1692027.2933041619,4085932.6208835104,1266924960.4516633,6.475811569726393e-08
987,1698225.1954774375,4083360.494620086,1266924960.4516633,6.484177304577636e-08
988,1704423.0976507126,4080777.3337617917,1266924960.4516633,6.492594990793915e-08
989,1710620.9998239877,4078183.1173403673,1266924960.4516633,6.501064944408694e-08
990,1716818.901997263,4075577.8242443115,1266924960.4516633,6.509587484525928e-08
991,1723016.8041705387,4072961.433186422,1266924960.4516633,6.518162933498099e-08
992,1729214.7063438138,4070333.9227969977,1266924960.4516633,6.526791616530888e-08
993,1735412.6085170892,4067695.271497116,1266924960.4516633,6.535473862292528e-08
994,1741610.510690365,4065045.457623322,1266924960.4516635,6.54421000237451e-08
995,1747808.41286364,4062384.459332228,1266924960.4516635,6.553000371759611e-08
996,1754006.3150369148,4059712.254630862,1266924960.4516633,6.561845308715073e-08
997,1760204.2172101906,4057028.8213440143,1266924960.4516635,6.570745154975813e-08
998,1766402.119383466,4054334.1372077367,1266924960.4516635,6.579700255346205e-08
999,1772600.0215567413,4051628.179773657,1266924960.4516633,6.58871095817409e-08
1000,1778797.9237300165,4048910.9264393547,1266924960.4516633,6.597777615244893e-08
1001,1784995.8259032916,4046182.354415579,1266924960.4516633,6.60690058196826e-08
1002,1791193.728076567,4043442.4408199503,1266924960.4516633,6.616080216978028e-08
1003,1797391.6302498423,4040691.1625492973,1266924960.4516633,6.625316882760228e-08
1004,1803589.5324231174,4037928.496405056,1266924960.4516633,6.634610945105824e-08
1005,1809787.434596393,4035154.4189971215,1266924960.4516633,6.643962773594254e-08
1006,1815985.3367696682,4032368.9067742797,1266924960.4516633,6.653372741489056e-08
1007,1822183.2389429435,4029571.935991216,1266924960.4516633,6.662841225930163e-08
1008,1828381.1411162186,4026763.4828025345,1266924960.4516633,6.672368607531041e-08
1009,1834579.0432894942,4023943.5231662975,1266924960.4516633,6.68195527086906e-08
1010,1840776.9454627696,4021112.0328426557,1266924960.4516633,6.691601604532342e-08
1011,1846974.8476360447,4018268.9874880193,1266924960.4516633,6.701308000715645e-08
1012,1853172.7498093203,4015414.3625583644,1266924960.4516633,6.711074855715912e-08
1013,1859370.6519825954,4012548.133307811,1266924960.4516633,6.720902569981157e-08
1014,1865568.5541558708,4009670.2748829606,1266924960.4516633,6.730791547705096e-08
1015,1871766.4563291462,4006780.762225954,1266924960.4516633,6.740742197328004e-08
1016,1877964.3585024213,4003879.5701049753,1266924960.4516633,6.750754931435402e-08
1017,1884162.2606756964,4000966.6730808937,1266924960.4516633,6.760830166960743e-08
1018,1890360.162848972,3998042.045601821,1266924960.4516633,6.770968324778349e-08
1019,1896558.0650222474,3995105.6618737876,1266924960.4516633,6.781169830365397e-08
1020,1902755.9671955225,3992157.4960194137,1266924960.4516633,6.791435113087935e-08
1021,1908953.869368798,3989197.521852233,1266924960.4516633,6.801764607328764e-08
1022,1915151.7715420732,3986225.713067437,1266924960.4516633,6.812158751620331e-08
1023,1921349.6737153486,3983242.043240656,1266924960.4516633,6.822617988695133e-08
1024,1927547.5758886242,3980246.4856337723,1266924960.4516633,6.833142766470842e-08
1025,1933745.4780618993,3977239.0133860447,1266924960.4516633,6.843733537178479e-08
1026,1939943.3802351747,3974219.5995128397,1266924960.4516633,6.854390757415202e-08
1027,1946141.28240845,3971188.2167109633,1266924960.4516633,6.865114889139445e-08
1028,1952339.1845817252,3968144.837582418,1266924960.4516633,6.875906398636917e-08
1029,1958537.0867550003,3965089.434471812,1266924960.4516633,6.886765757362481e-08
1030,1964734.988928276,3962021.979593753,1266924960.4516635,6.897693441372519e-08
1031,1970932.8911015512,3958942.444934505,1266924960.4516633,6.908689931857799e-08
1032,1977130.7932748268,3955850.8022826132,1266924960.4516633,6.91975571504911e-08
1033,1983328.6954481015,3952747.0231948816,1266924960.4516633,6.930891282440039e-08
1034,1989526.597621377,3949631.0790918176,1266924960.4516633,6.942097130373941e-08
1035,1995724.4997946525,3946502.9411589187,1266924960.4516633,6.953373760585787e-08
1036,2001922.4019679278,3943362.58034485,1266924960.4516633,6.964721680270949e-08
1037,2008120.304141203,3940209.967457064,1266924960.4516633,6.976141401670909e-08
1038,2014318.2063144785,3937045.073062791,1266924960.4516633,6.987633442622418e-08
1039,2020516.108487754,3933867.8674871633,1266924960.4516635,6.999198326629265e-08
1040,2026714.010661029,3930678.3209415646,1266924960.4516633,7.010836582284647e-08
1041,2032911.9128343046,3927476.4032615144,1266924960.4516635,7.022548744640648e-08
1042,2039109.8150075797,3924262.084262976,1266924960.4516633,7.034335353493595e-08
1043,2045307.717180855,3921035.3333822433,1266924960.4516633,7.046196955248304e-08
1044,2051505.6193541307,3917796.1199347777,1266924960.4516633,7.058134101688855e-08
1045,2057703.5215274058,3914544.412982946,1266924960.4516633,7.070147350707986e-08
1046,2063901.423700681,3911280.181333983,1266924960.4516633,7.082237266386641e-08
1047,2070099.3258739563,3908003.393636192,1266924960.4516633,7.094404418577679e-08
1048,2076297.2280472317,3904714.0182789313,1266924960.4516633,7.106649383480011e-08
1049,2082495.1302205068,3901412.0233905055,1266924960.4516633,7.11897274372264e-08
1050,2088693.032393782,3898097.376934547,1266924960.4516633,7.131375087947244e-08
