,Kx [1/m],Ky [1/m],Kz [1/m],intensity
808,-6042954.618943437,9258312.69306454,1266884438.1247818,1.9144221083439853e-08
809,-6036756.716770161,9262355.14281762,1266884438.1247818,1.91260247483689e-08
810,-6030558.814596887,9266391.683546301,1266884438.1247818,1.9107879525664835e-08
811,-6024360.912423611,9270422.32295552,1266884438.1247818,1.908978522996523e-08
812,-6018163.010250336,9274447.068753157,1266884438.1247818,1.9071741676679313e-08
813,-6011965.10807706,9278465.928608673,1266884438.1247818,1.9053748682217457e-08
814,-6005767.205903785,9282478.910167046,1266884438.1247818,1.903580606390684e-08
815,-5999569.303730509,9286486.021035085,1266884438.1247818,1.901791364006388e-08
816,-5993371.401557233,9290487.26882288,1266884438.1247818,1.9000071229754627e-08
817,-5987173.499383958,9294482.661102554,1266884438.1247818,1.8982278653023465e-08
818,-5980975.597210684,9298472.205408372,1266884438.1247818,1.8964535730886822e-08
819,-5974777.695037409,9302455.90927815,1266884438.1247818,1.894684228509504e-08
820,-5968579.792864133,9306433.780212052,1266884438.1247818,1.892919813836e-08
821,-5962381.890690858,9310405.825672692,1266884438.1247818,1.8911603114348882e-08
822,-5956183.988517582,9314372.0531265,1266884438.1247818,1.88940570374475e-08
823,-5949986.086344306,9318332.470002562,1266884438.1247818,1.8876559732986604e-08
824,-5943788.184171032,9322287.083692716,1266884438.1247818,1.8859111027236122e-08
825,-5937590.281997756,9326235.901592884,1266884438.1247818,1.8841710747169405e-08
826,-5931392.379824481,9330178.931061933,1266884438.1247818,1.8824358720688764e-08
827,-5925194.477651206,9334116.179435523,1266884438.1247818,1.880705477654316e-08
828,-5918996.575477931,9338047.654012483,1266884438.1247818,1.8789798744399752e-08
829,-5912798.673304656,9341973.362096041,1266884438.1247818,1.877259045460928e-08
830,-5906600.771131379,9345893.310952786,1266884438.1247818,1.8755429738430673e-08
831,-5900402.8689581035,9349807.507812768,1266884438.1247818,1.873831642802529e-08
832,-5894204.966784829,9353715.959910693,1266884438.1247818,1.8721250356223898e-08
833,-5888007.064611554,9357618.674444905,1266884438.1247818,1.8704231356750254e-08
834,-5881809.162438279,9361515.658577515,1266884438.1247818,1.868725926421502e-08
835,-5875611.260265003,9365406.919475524,1266884438.1247818,1.8670333913884706e-08
836,-5869413.358091728,9369292.464269863,1266884438.1247818,1.8653455141903523e-08
837,-5863215.455918452,9373172.300055517,1266884438.1247818,1.863662278528807e-08
838,-5857017.553745177,9377046.433946246,1266884438.1247818,1.861983668162163e-08
839,-5850819.651571902,9380914.87296543,1266884438.1247818,1.860309666965114e-08
840,-5844621.749398626,9384777.624196326,1266884438.1247818,1.858640258845599e-08
841,-5838423.847225351,9388634.694632016,1266884438.1247818,1.856975427826897e-08
842,-5832225.945052076,9392486.091284672,1266884438.1247818,1.8553151579871863e-08
843,-5826028.042878801,9396331.821131054,1266884438.1247818,1.8536594334890598e-08
844,-5819830.140705525,9400171.891112631,1266884438.1247818,1.852008238579006e-08
845,-5813632.238532249,9404006.308176532,1266884438.1247818,1.850361557564621e-08
846,-5807434.336358975,9407835.079234757,1266884438.1247818,1.848719374836509e-08
847,-5801236.4341857,9411658.211164279,1266884438.1247818,1.847081674867799e-08
848,-5795038.532012424,9415475.710847965,1266884438.1247818,1.8454484421914555e-08
849,-5788840.629839149,9419287.585133815,1266884438.1247818,1.8438196614220882e-08
850,-5782642.727665873,9423093.840848662,1266884438.1247818,1.842195317248105e-08
851,-5776444.825492597,9426894.48478469,1266884438.1247818,1.8405753944386166e-08
852,-5770246.923319322,9430689.523740247,1266884438.1247818,1.8389598778209223e-08
853,-5764049.021146048,9434478.964465605,1266884438.1247818,1.837348752309549e-08
854,-5757851.118972773,9438262.813717365,1266884438.1247818,1.8357420028763758e-08
855,-5751653.216799497,9442041.078217782,1266884438.1247818,1.8341396145723078e-08
856,-5745455.314626222,9445813.764668452,1266884438.1247818,1.8325415725194686e-08
857,-5739257.412452946,9449580.879736837,1266884438.1247818,1.8309478619181077e-08
858,-5733059.51027967,9453342.430096988,1266884438.1247818,1.829358468024247e-08
859,-5726861.608106394,9457098.422388973,1266884438.1247818,1.827773376171225e-08
860,-5720663.70593312,9460848.86321899,1266884438.1247818,1.826192571769229e-08
861,-5714465.803759845,9464593.759200023,1266884438.1247818,1.824616040283085e-08
862,-5708267.90158657,9468333.116911339,1266884438.1247818,1.823043767253661e-08
863,-5702069.999413295,9472066.94291209,1266884438.1247818,1.821475738290224e-08
864,-5695872.097240019,9475795.243727885,1266884438.1247818,1.819911939077235e-08
865,-5689674.195066743,9479518.025891403,1266884438.1247818,1.818352355352296e-08
866,-5683476.2928934675,9483235.295888426,1266884438.1247818,1.8167969729346353e-08
867,-5677278.390720193,9486947.060225436,1266884438.1247818,1.8152457776886902e-08
868,-5671080.488546918,9490653.325335197,1266884438.1247818,1.8136987555741342e-08
869,-5664882.586373642,9494354.097657828,1266884438.1247818,1.8121558926022422e-08
870,-5658684.684200367,9498049.383627357,1266884438.1247818,1.810617174842811e-08
871,-5652486.782027092,9501739.189658282,1266884438.1247818,1.809082588430974e-08
872,-5646288.879853816,9505423.522091797,1266884438.1247818,1.807552119595353e-08
873,-5640090.977680541,9509102.387330575,1266884438.1247818,1.8060257545862336e-08
874,-5633893.0755072655,9512775.79169067,1266884438.1247818,1.8045034797537856e-08
875,-5627695.17333399,9516443.741509326,1266884438.1247818,1.802985281490575e-08
876,-5621497.271160715,9520106.243077755,1266884438.1247818,1.8014711462668335e-08
877,-5615299.36898744,9523763.302695,1266884438.1247818,1.7999610606016846e-08
878,-5609101.466814164,9527414.926627684,1266884438.1247818,1.798455011084061e-08
879,-5602903.564640888,9531061.121123502,1266884438.1247818,1.7969529843652836e-08
880,-5596705.662467613,9534701.892397895,1266884438.1247818,1.795454967165717e-08
881,-5590507.760294339,9538337.246674392,1266884438.1247818,1.793960946253255e-08
882,-5584309.858121064,9541967.190130977,1266884438.1247818,1.792470908471225e-08
883,-5578111.955947788,9545591.728967253,1266884438.1247818,1.790984840702783e-08
884,-5571914.053774512,9549210.869310617,1266884438.1247818,1.7895027299198465e-08
885,-5565716.151601237,9552824.617296813,1266884438.1247818,1.7880245631405127e-08
886,-5559518.249427961,9556432.979069965,1266884438.1247818,1.786550327428823e-08
887,-5553320.347254686,9560035.960702242,1266884438.1247818,1.7850800099364394e-08
888,-5547122.445081412,9563633.568287738,1266884438.1247818,1.7836135978532703e-08
889,-5540924.542908136,9567225.807875553,1266884438.1247818,1.7821510784421266e-08
890,-5534726.640734861,9570812.68552342,1266884438.1247818,1.780692439010454e-08
891,-5528528.738561586,9574394.207257608,1266884438.1247818,1.779237666930958e-08
892,-5522330.8363883095,9577970.379086377,1266884438.1247818,1.7777867496342887e-08
893,-5516132.934215034,9581541.206986694,1266884438.1247818,1.7763396746156255e-08
894,-5509935.032041758,9585106.696944382,1266884438.1247818,1.7748964294135785e-08
895,-5503737.129868484,9588666.854914086,1266884438.1247818,1.7734570016306713e-08
896,-5497539.227695209,9592221.68681938,1266884438.1247818,1.772021378932987e-08
897,-5491341.325521934,9595771.19859285,1266884438.1247818,1.770589549029122e-08
898,-5485143.423348658,9599315.396136122,1266884438.1247818,1.7691614996906388e-08
899,-5478945.521175383,9602854.285319963,1266884438.1247818,1.7677372187516584e-08
900,-5472747.619002107,9606387.872024324,1266884438.1247818,1.766316694087969e-08
901,-5466549.7168288315,9609916.1620984,1266884438.1247818,1.7648999136373275e-08
902,-5460351.814655557,9613439.161374042,1266884438.1247818,1.763486865392304e-08
903,-5454153.912482281,9616956.875652505,1266884438.1247818,1.7620775374067826e-08
904,-5447956.010309006,9620469.310744463,1266884438.1247818,1.760671917775141e-08
905,-5441758.108135731,9623976.472416796,1266884438.1247818,1.759269994659338e-08
906,-5435560.205962456,9627478.366445912,1266884438.1247818,1.7578717562612483e-08
907,-5429362.30378918,9630974.99857787,1266884438.1247818,1.7564771908428938e-08
908,-5423164.401615904,9634466.37454177,1266884438.1247818,1.755086286719307e-08
909,-5416966.4994426295,9637952.500036512,1266884438.1247818,1.7536990322649895e-08
910,-5410768.597269354,9641433.380770726,1266884438.1247818,1.7523154158933093e-08
911,-5404570.695096079,9644909.02242297,1266884438.1247818,1.7509354260765653e-08
912,-5398372.792922804,9648379.430655077,1266884438.1247818,1.7495590513388944e-08
913,-5392174.890749528,9651844.61109896,1266884438.1247818,1.748186280262762e-08
914,-5385976.988576252,9655304.569383195,1266884438.1247818,1.7468171014751297e-08
915,-5379779.086402977,9658759.311146336,1266884438.1247818,1.7454515036405298e-08
916,-5373581.184229703,9662208.841957415,1266884438.1247818,1.7440894755011496e-08
917,-5367383.282056428,9665653.167408813,1266884438.1247818,1.7427310058294314e-08
918,-5361185.3798831515,9669092.293063294,1266884438.1247818,1.7413760834547496e-08
919,-5354987.477709876,9672526.224454086,1266884438.1247818,1.7400246972630363e-08
920,-5348789.575536601,9675954.967124643,1266884438.1247818,1.738676836176486e-08
921,-5342591.673363325,9679378.526575765,1266884438.1247818,1.7373324891800263e-08
922,-5336393.77119005,9682796.908331808,1266884438.1247818,1.735991645287665e-08
923,-5330195.869016775,9686210.117848156,1266884438.1247818,1.7346542935889174e-08
924,-5323997.9668435,9689618.160603855,1266884438.1247818,1.7333204232018662e-08
925,-5317800.064670225,9693021.042035555,1266884438.1247818,1.7319900233062072e-08
926,-5311602.16249695,9696418.767590435,1266884438.1247818,1.7306630831163913e-08
927,-5305404.2603236735,9699811.342686621,1266884438.1247818,1.7293395919013094e-08
928,-5299206.358150397,9703198.772713255,1266884438.1247818,1.728019538983988e-08
929,-5293008.455977122,9706581.063083336,1266884438.1247818,1.7267029137148886e-08
930,-5286810.553803848,9709958.219128236,1266884438.1247818,1.7253897055245345e-08
931,-5280612.651630573,9713330.24624284,1266884438.1247818,1.7240799038505943e-08
932,-5274414.749457298,9716697.149740545,1266884438.1247818,1.7227734982102427e-08
933,-5268216.847284022,9720058.93495878,1266884438.1247818,1.7214704781471668e-08
934,-5262018.945110747,9723415.607206348,1266884438.1247818,1.7201708332576472e-08
935,-5255821.042937471,9726767.171763495,1266884438.1247818,1.718874553190297e-08
936,-5249623.1407641955,9730113.633921448,1266884438.1247818,1.717581627626146e-08
937,-5243425.23859092,9733454.998942977,1266884438.1247818,1.716292046298089e-08
938,-5237227.336417645,9736791.272062475,1266884438.1247818,1.715005798990578e-08
939,-5231029.43424437,9740122.4585386,1266884438.1247818,1.7137228755133085e-08
940,-5224831.532071095,9743448.563549152,1266884438.1247818,1.7124432657531365e-08
941,-5218633.629897819,9746769.592335708,1266884438.1247818,1.7111669596021756e-08
942,-5212435.727724543,9750085.550059138,1266884438.1247818,1.709893947029183e-08
943,-5206237.825551268,9753396.441904739,1266884438.1247818,1.7086242180272758e-08
944,-5200039.9233779935,9756702.273029756,1266884438.1247818,1.7073577626397033e-08
945,-5193842.021204718,9760003.04856346,1266884438.1247818,1.7060945709596024e-08
946,-5187644.119031443,9763298.773646541,1266884438.1247818,1.7048346331103206e-08
947,-5181446.216858167,9766589.453378698,1266884438.1247818,1.7035779392711077e-08
948,-5175248.314684892,9769875.09288425,1266884438.1247818,1.7023244796445623e-08
949,-5169050.412511616,9773155.697220424,1266884438.1247818,1.7010742445015877e-08
950,-5162852.510338341,9776431.271469155,1266884438.1247818,1.6998272241360207e-08
951,-5156654.608165067,9779701.820671633,1266884438.1247818,1.6985834088966234e-08
952,-5150456.705991791,9782967.349880712,1266884438.1247818,1.6973427891611388e-08
953,-5144258.8038185155,9786227.864121702,1266884438.1247818,1.6961053553553613e-08
954,-5138060.90164524,9789483.36839243,1266884438.1247818,1.6948710979528685e-08
955,-5131862.999471964,9792733.867715593,1266884438.1247818,1.693640007449238e-08
956,-5125665.097298689,9795979.367034214,1266884438.1247818,1.6924120744129745e-08
957,-5119467.195125413,9799219.871355474,1266884438.1247818,1.6911872894150057e-08
958,-5113269.292952139,9802455.385607019,1266884438.1247818,1.689965643098718e-08
959,-5107071.390778864,9805685.914741509,1266884438.1247818,1.6887471261287048e-08
960,-5100873.488605589,9808911.463684442,1266884438.1247818,1.6875317292160536e-08
961,-5094675.586432314,9812132.037334193,1266884438.1247818,1.686319443118105e-08
962,-5088477.6842590375,9815347.640601225,1266884438.1247818,1.6851102586192194e-08
963,-5082279.782085761,9818558.278368978,1266884438.1247818,1.683904166549604e-08
964,-5076081.879912486,9821763.955506977,1266884438.1247818,1.6827011577787745e-08
965,-5069883.977739212,9824964.676857827,1266884438.1247818,1.681501223221642e-08
966,-5063686.075565937,9828160.447263366,1266884438.1247818,1.6803043538256952e-08
967,-5057488.173392661,9831351.271577677,1266884438.1247818,1.6791105405645076e-08
968,-5051290.271219386,9834537.154589027,1266884438.1247818,1.6779197744753558e-08
969,-5045092.36904611,9837718.101111053,1266884438.1247818,1.6767320466149392e-08
970,-5038894.466872835,9840894.115930729,1266884438.1247818,1.6755473480843315e-08
971,-5032696.5646995595,9844065.203808436,1266884438.1247818,1.6743656700287798e-08
972,-5026498.662526284,9847231.369517017,1266884438.1247818,1.673187003618719e-08
973,-5020300.760353009,9850392.617802806,1266884438.1247818,1.6720113400683493e-08
974,-5014102.858179734,9853548.95338568,1266884438.1247818,1.6708386706354675e-08
975,-5007904.956006459,9856700.380998095,1266884438.1247818,1.669668986602488e-08
976,-5001707.053833183,9859846.90534615,1266884438.1247818,1.668502279295037e-08
977,-4995509.151659907,9862988.531109627,1266884438.1247818,1.6673385400817083e-08
978,-4989311.249486632,9866125.262981005,1266884438.1247818,1.666177760355229e-08
979,-4983113.3473133575,9869257.105626544,1266884438.1247818,1.6650199315509265e-08
980,-4976915.445140082,9872384.063699307,1266884438.1247818,1.6638650451403424e-08
981,-4970717.542966806,9875506.141826252,1266884438.1247818,1.6627130926372183e-08
982,-4964519.640793531,9878623.34464717,1266884438.1247818,1.6615640655787333e-08
983,-4958321.738620256,9881735.676762866,1266884438.1247818,1.6604179555501033e-08
984,-4952123.83644698,9884843.14279999,1266884438.1247818,1.659274754153485e-08
985,-4945925.934273705,9887945.747320423,1266884438.1247818,1.6581344530510223e-08
986,-4939728.03210043,9891043.49489901,1266884438.1247818,1.6569970439276143e-08
987,-4933530.129927155,9894136.390123598,1266884438.1247818,1.655862518490808e-08
988,-4927332.2277538795,9897224.437517421,1266884438.1247818,1.6547308685075256e-08
989,-4921134.325580604,9900307.6416168,1266884438.1247818,1.6536020857669474e-08
990,-4914936.423407328,9903386.006971152,1266884438.1247818,1.6524761620804315e-08
991,-4908738.521234052,9906459.538065456,1266884438.1247818,1.6513530893180984e-08
992,-4902540.619060777,9909528.239410797,1266884438.1247818,1.650232859365745e-08
993,-4896342.716887503,9912592.115479786,1266884438.1247818,1.6491154641553148e-08
994,-4890144.814714228,9915651.170758279,1266884438.1247818,1.6480008956402502e-08
995,-4883946.912540953,9918705.409706652,1266884438.1247818,1.6468891458136757e-08
996,-4877749.010367677,9921754.836772779,1266884438.1247818,1.6457802067021076e-08
997,-4871551.1081944015,9924799.456379157,1266884438.1247818,1.6446740703713694e-08
998,-4865353.206021125,9927839.272961667,1266884438.1247818,1.64357072890818e-08
999,-4859155.30384785,9930874.290930886,1266884438.1247818,1.6424701744382418e-08
1000,-4852957.401674576,9933904.514672164,1266884438.1247818,1.641372399126052e-08
1001,-4846759.4995013,9936929.948584324,1266884438.1247818,1.6402773951565487e-08
1002,-4840561.597328025,9939950.597041013,1266884438.1247818,1.6391851547531604e-08
1003,-4834363.69515475,9942966.464390798,1266884438.1247818,1.638095670177585e-08
1004,-4828165.792981474,9945977.55500866,1266884438.1247818,1.6370089337055095e-08
1005,-4821967.890808199,9948983.873193081,1266884438.1247818,1.635924937674714e-08
1006,-4815769.988634923,9951985.423307655,1266884438.1247818,1.6348436744185802e-08
1007,-4809572.086461648,9954982.209639555,1266884438.1247818,1.6337651363322304e-08
1008,-4803374.184288373,9957974.236502524,1266884438.1247818,1.6326893158241835e-08
1009,-4797176.282115098,9960961.508185443,1266884438.1247818,1.6316162053402966e-08
1010,-4790978.379941823,9963944.02895239,1266884438.1247818,1.6305457973635593e-08
1011,-4784780.477768547,9966921.803081231,1266884438.1247818,1.629478084395986e-08
1012,-4778582.575595271,9969894.83482509,1266884438.1247818,1.62841305897642e-08
1013,-4772384.673421996,9972863.128412424,1266884438.1247818,1.6273507136803903e-08
1014,-4766186.7712487215,9975826.688085554,1266884438.1247818,1.626291041102009e-08
1015,-4759988.869075446,9978785.518062206,1266884438.1247818,1.625234033871774e-08
1016,-4753790.96690217,9981739.622535544,1266884438.1247818,1.6241796846563746e-08
1017,-4747593.064728895,9984689.005712697,1266884438.1247818,1.623127986140699e-08
1018,-4741395.162555619,9987633.671776313,1266884438.1247818,1.622078931045546e-08
1019,-4735197.260382344,9990573.62489742,1266884438.1247818,1.6210325121215314e-08
1020,-4728999.358209068,9993508.869222663,1266884438.1247818,1.6199887221548452e-08
1021,-4722801.456035794,9996439.408912757,1266884438.1247818,1.6189475539493525e-08
1022,-4716603.553862519,9999365.248091303,1266884438.1247818,1.6179090003501324e-08
1023,-4710405.6516892435,10002286.390908832,1266884438.1247818,1.616873054213762e-08
1024,-4704207.749515968,10005202.841453243,1266884438.1247818,1.6158397084495575e-08
1025,-4698009.847342692,10008114.603826638,1266884438.1247818,1.614808955983953e-08
1026,-4691811.945169416,10011021.682145337,1266884438.1247818,1.613780789760417e-08
1027,-4685614.042996141,10013924.080463165,1266884438.1247818,1.612755202774672e-08
1028,-4679416.140822867,10016821.802861027,1266884438.1247818,1.6117321880332914e-08
1029,-4673218.238649592,10019714.853383007,1266884438.1247818,1.6107117385830175e-08
1030,-4667020.336476316,10022603.23608752,1266884438.1247818,1.6096938474870995e-08
1031,-4660822.434303041,10025486.95500902,1266884438.1247818,1.6086785078427966e-08
1032,-4654624.532129765,10028366.01415804,1266884438.1247818,1.6076657127812043e-08
1033,-4648426.629956489,10031240.417572297,1266884438.1247818,1.606655455443727e-08
1034,-4642228.727783214,10034110.169227365,1266884438.1247818,1.6056477290228803e-08
1035,-4636030.825609938,10036975.273113312,1266884438.1247818,1.6046425267270583e-08
1036,-4629832.923436664,10039835.733234685,1266884438.1247818,1.6036398417804808e-08
1037,-4623635.021263389,10042691.553534044,1266884438.1247818,1.602639667458001e-08
1038,-4617437.119090113,10045542.73796852,1266884438.1247818,1.6016419970499905e-08
1039,-4611239.216916839,10048389.290509798,1266884438.1247818,1.600646823862303e-08
1040,-4605041.314743563,10051231.215067735,1266884438.1247818,1.5996541412509562e-08
1041,-4598843.412570287,10054068.515566822,1266884438.1247818,1.5986639425871467e-08
1042,-4592645.510397012,10056901.195946196,1266884438.1247818,1.5976762212571896e-08
1043,-4586447.608223737,10059729.260083297,1266884438.1247818,1.596690970697115e-08
1044,-4580249.706050461,10062552.711883007,1266884438.1247818,1.595708184352024e-08
1045,-4574051.803877185,10065371.555214046,1266884438.1247818,1.5947278557048706e-08
1046,-4567853.901703911,10068185.793972617,1266884438.1247818,1.5937499782475073e-08
1047,-4561655.999530636,10070995.431980696,1266884438.1247818,1.5927745455266303e-08
1048,-4555458.09735736,10073800.473125922,1266884438.1247818,1.5918015510803376e-08
1049,-4549260.1951840855,10076600.921221798,1266884438.1247818,1.590830988501314e-08
1050,-4543062.293010809,10079396.780109413,1266884438.1247818,1.5898628513906734e-08
1051,-4536864.390837534,10082188.05360662,1266884438.1247818,1.5888971333808592e-08
1052,-4530666.488664258,10084974.745508093,1266884438.1247818,1.5879338281354922e-08
1053,-4524468.586490984,10087756.859636141,1266884438.1247818,1.586972929326345e-08
1054,-4518270.684317709,10090534.399739195,1266884438.1247818,1.586014430678997e-08
1055,-4512072.782144432,10093307.369631425,1266884438.1247818,1.5850583259098366e-08
1056,-4505874.879971158,10096075.773053214,1266884438.1247818,1.5841046087887785e-08
1057,-4499676.977797883,10098839.613772664,1266884438.1247818,1.5831532730934895e-08
1058,-4493479.075624607,10101598.895522235,1266884438.1247818,1.582204312637761e-08
1059,-4487281.1734513305,10104353.622049458,1266884438.1247818,1.581257721248634e-08
1060,-4481083.271278056,10107103.797078965,1266884438.1247818,1.580313492783358e-08
1061,-4474885.369104781,10109849.424325174,1266884438.1247818,1.5793716211235916e-08
1062,-4468687.466931505,10112590.507479673,1266884438.1247818,1.578432100180942e-08
1063,-4462489.564758231,10115327.050249241,1266884438.1247818,1.577494923879836e-08
1064,-4456291.662584955,10118059.056317868,1266884438.1247818,1.5765600861744535e-08
1065,-4450093.76041168,10120786.529346818,1266884438.1247818,1.5756275810485713e-08
1066,-4443895.858238404,10123509.47301261,1266884438.1247818,1.5746974024984868e-08
1067,-4437697.9560651295,10126227.890969077,1266884438.1247818,1.573769544549896e-08
1068,-4431500.053891854,10128941.78686007,1266884438.1247818,1.572844001252114e-08
1069,-4425302.151718577,10131651.164306834,1266884438.1247818,1.571920766683584e-08
1070,-4419104.249545302,10134356.026945967,1266884438.1247818,1.5709998349348984e-08
1071,-4412906.347372028,10137056.378378883,1266884438.1247818,1.570081200131194e-08
1072,-4406708.445198752,10139752.222222397,1266884438.1247818,1.5691648564095458e-08
1073,-4400510.543025477,10142443.56207083,1266884438.1247818,1.5682507979357424e-08
1074,-4394312.640852202,10145130.401508696,1266884438.1247818,1.567339018898548e-08
1075,-4388114.738678927,10147812.744098112,1266884438.1247818,1.5664295135151894e-08
1076,-4381916.836505651,10150490.593416655,1266884438.1247818,1.5655222760144574e-08
1077,-4375718.934332376,10153163.953019572,1266884438.1247818,1.5646173006534127e-08
1078,-4369521.032159101,10155832.826439789,1266884438.1247818,1.563714581717246e-08
1079,-4363323.129985825,10158497.217225786,1266884438.1247818,1.5628141135024405e-08
1080,-4357125.227812549,10161157.128903776,1266884438.1247818,1.5619158903334135e-08
1081,-4350927.325639275,10163812.564990366,1266884438.1247818,1.561019906556847e-08
1082,-4344729.423466,10166463.528979978,1266884438.1247818,1.560126156547104e-08
1083,-4338531.521292724,10169110.024382666,1266884438.1247818,1.5592346346894938e-08
1084,-4332333.619119448,10171752.054673769,1266884438.1247818,1.5583453354023823e-08
1085,-4326135.716946173,10174389.623344291,1266884438.1247818,1.5574582531148756e-08
1086,-4319937.814772898,10177022.73386318,1266884438.1247818,1.556573382283389e-08
1087,-4313739.912599622,10179651.389689926,1266884438.1247818,1.5556907173859973e-08
1088,-4307542.010426348,10182275.59426202,1266884438.1247818,1.5548102529278328e-08
1089,-4301344.108253072,10184895.351032726,1266884438.1247818,1.55393198342445e-08
1090,-4295146.206079796,10187510.66343334,1266884438.1247818,1.5530559034182773e-08
1091,-4288948.303906522,10190121.534873273,1266884438.1247818,1.5521820074785234e-08
1092,-4282750.401733247,10192727.968777742,1266884438.1247818,1.5513102901845413e-08
1093,-4276552.499559971,10195329.968550112,1266884438.1247818,1.5504407461422616e-08
1094,-4270354.5973866945,10197927.537584487,1266884438.1247818,1.5495733699786083e-08
1095,-4264156.69521342,10200520.679253194,1266884438.1247818,1.5487081563468688e-08
1096,-4257958.793040145,10203109.396944445,1266884438.1247818,1.547845099910132e-08
1097,-4251760.890866869,10205693.694012184,1266884438.1247818,1.546984195363166e-08
1098,-4245562.988693593,10208273.573826281,1266884438.1247818,1.5461254374103725e-08
1099,-4239365.086520319,10210849.039734945,1266884438.1247818,1.545268820782154e-08
1100,-4233167.184347044,10213420.095077263,1266884438.1247818,1.5444143402293354e-08
1101,-4226969.282173768,10215986.743170727,1266884438.1247818,1.5435619905285343e-08
1102,-4220771.3800004935,10218548.987348842,1266884438.1247818,1.5427117664656693e-08
1103,-4214573.477827217,10221106.830923548,1266884438.1247818,1.541863662852293e-08
1104,-4208375.575653941,10223660.27718527,1266884438.1247818,1.5410176745254365e-08
1105,-4202177.673480666,10226209.329440506,1266884438.1247818,1.54017379633123e-08
1106,-4195979.771307392,10228753.99097427,1266884438.1247818,1.539332023141126e-08
1107,-4189781.8691341165,10231294.265062658,1266884438.1247818,1.5384923498463762e-08
1108,-4183583.966960841,10233830.15496036,1266884438.1247818,1.537654771363358e-08
1109,-4177386.0647875653,10236361.66393822,1266884438.1247818,1.5368192826172128e-08
1110,-4171188.16261429,10238888.795233201,1266884438.1247818,1.535985878563468e-08
1111,-4164990.260441015,10241411.552098472,1266884438.1247818,1.5351545541662447e-08
1112,-4158792.3582677394,10243929.93776588,1266884438.1247818,1.534325304414468e-08
1113,-4152594.4560944643,10246443.9554585,1266884438.1247818,1.5334981243163292e-08
1114,-4146396.553921189,10248953.608378176,1266884438.1247818,1.5326730089046002e-08
1115,-4140198.6517479136,10251458.899743004,1266884438.1247818,1.5318499532203727e-08
1116,-4134000.7495746384,10253959.832749883,1266884438.1247818,1.531028952329157e-08
1117,-4127802.847401363,10256456.410574561,1266884438.1247818,1.5302100013207857e-08
1118,-4121604.9452280877,10258948.636421572,1266884438.1247818,1.5293930952878034e-08
1119,-4115407.043054812,10261436.513424424,1266884438.1247818,1.5285782293684192e-08
1120,-4109209.140881537,10263920.044782892,1266884438.1247818,1.52776539868729e-08
1121,-4103011.238708262,10266399.23362578,1266884438.1247818,1.5269545984145328e-08
1122,-4096813.3365349863,10268874.083110768,1266884438.1247818,1.5261458237226976e-08
1123,-4090615.434361711,10271344.596362058,1266884438.1247818,1.5253390698134944e-08
1124,-4084417.5321884356,10273810.776532728,1266884438.1247818,1.524534331890966e-08
1125,-4078219.6300151604,10276272.62671753,1266884438.1247818,1.5237316051988196e-08
1126,-4072021.727841885,10278730.15002768,1266884438.1247818,1.5229308849882835e-08
1127,-4065823.8256686097,10281183.349590844,1266884438.1247818,1.5221321665180503e-08
1128,-4059625.9234953346,10283632.228476476,1266884438.1247818,1.521335445086192e-08
1129,-4053428.021322059,10286076.78977053,1266884438.1247818,1.520540715998095e-08
1130,-4047230.119148784,10288517.036575487,1266884438.1247818,1.5197479745663966e-08
1131,-4041032.2169755083,10290952.971935691,1266884438.1247818,1.518957216142849e-08
1132,-4034834.314802233,10293384.598912062,1266884438.1247818,1.51816843608628e-08
1133,-4028636.412628958,10295811.920582078,1266884438.1247818,1.5173816297625952e-08
1134,-4022438.5104556824,10298234.9399652,1266884438.1247818,1.5165967925765074e-08
1135,-4016240.6082824073,10300653.660109926,1266884438.1247818,1.515813919934338e-08
1136,-4010042.7061091317,10303068.084044093,1266884438.1247818,1.5150330072651398e-08
1137,-4003844.8039358566,10305478.214774897,1266884438.1247818,1.514254050020626e-08
1138,-3997646.9017625814,10307884.055326197,1266884438.1247818,1.5134770436592272e-08
1139,-3991448.999589306,10310285.60868883,1266884438.1247818,1.5127019836671398e-08
1140,-3985251.0974160307,10312682.877882749,1266884438.1247818,1.511928865531898e-08
1141,-3979053.195242755,10315075.86587011,1266884438.1247818,1.511157684779183e-08
1142,-3972855.2930694795,10317464.575629812,1266884438.1247818,1.5103884369411288e-08
1143,-3966657.3908962044,10319849.010157466,1266884438.1247818,1.50962111755628e-08
1144,-3960459.4887229293,10322229.172391012,1266884438.1247818,1.5088557222010642e-08
1145,-3954261.586549654,10324605.06529756,1266884438.1247818,1.508092246452929e-08
1146,-3948063.6843763785,10326976.691811403,1266884438.1247818,1.5073306859165315e-08
1147,-3941865.7822031034,10329344.05488364,1266884438.1247818,1.5065710362026594e-08
1148,-3935667.880029828,10331707.15744499,1266884438.1247818,1.5058132929439394e-08
1149,-3929469.977856552,10334066.002418218,1266884438.1247818,1.5050574517894834e-08
1150,-3923272.0756832776,10336420.592705777,1266884438.1247818,1.5043035084100623e-08
1151,-3917074.173510002,10338770.931226982,1266884438.1247818,1.503551458482347e-08
1152,-3910876.271336727,10341117.02088087,1266884438.1247818,1.502801297704533e-08
1153,-3904678.3691634513,10343458.864546232,1266884438.1247818,1.5020530217962484e-08
1154,-3898480.466990176,10345796.46511877,1266884438.1247818,1.501306626482844e-08
